DATE,tas,tasmin,tasmax,pr
2006-01-01,20.35450000000003,15.264300000000048,27.605200000000025,0.271296
2006-01-02,20.824400000000026,15.20350000000002,27.825199999999995,1.200096
2006-01-03,18.728700000000003,16.633100000000013,20.926900000000046,6.645888
2006-01-04,17.557000000000016,15.510199999999998,22.338900000000024,0.991008
2006-01-05,17.282600000000002,13.573300000000017,23.130200000000002,0.7706879999999999
2006-01-06,16.83000000000004,14.125200000000007,20.054900000000032,0.743904
2006-01-07,18.470500000000015,14.018799999999999,25.763900000000035,0.9391679999999999
2006-01-08,18.045500000000004,14.574900000000014,24.218800000000044,1.3970879999999999
2006-01-09,15.671100000000024,11.814900000000023,21.715400000000045,0.36288
2006-01-10,15.817900000000009,10.8168,24.067800000000034,0.212544
2006-01-11,16.211700000000008,10.328400000000045,24.34390000000002,0.0025919999999999997
2006-01-12,16.255300000000034,10.382800000000032,25.370400000000018,0.001728
2006-01-13,15.576999999999998,10.826900000000023,23.615700000000004,0.042336
2006-01-14,16.130899999999997,12.840100000000007,20.579499999999996,0.23328
2006-01-15,15.55970000000002,11.814000000000021,21.585300000000018,0.355104
2006-01-16,17.146500000000003,11.730600000000038,25.21130000000005,0.009504
2006-01-17,19.109500000000025,11.824100000000044,28.902000000000044,0.042336
2006-01-18,18.977000000000032,12.52860000000004,28.008399999999995,0.60912
2006-01-19,18.751800000000003,12.710000000000036,28.005200000000002,0.47088
2006-01-20,18.47860000000003,12.999400000000037,27.283200000000022,0.012096
2006-01-21,19.600900000000024,13.090000000000032,29.230200000000025,0.003456
2006-01-22,20.098299999999995,13.36930000000001,29.5822,0.0
2006-01-23,20.44810000000001,13.87990000000002,29.3211,0.16156800000000002
2006-01-24,20.98090000000002,13.132900000000006,31.141700000000014,0.0
2006-01-25,21.106300000000033,13.312600000000032,31.129999999999995,0.0
2006-01-26,21.399900000000002,13.676500000000033,30.53200000000004,0.344736
2006-01-27,17.095700000000022,10.922799999999995,23.782600000000002,0.37238400000000005
2006-01-28,17.877300000000048,11.189400000000035,26.761900000000026,0.003456
2006-01-29,18.075400000000002,12.518400000000042,27.116800000000012,0.091584
2006-01-30,18.375500000000045,12.898200000000031,27.239800000000002,0.05184
2006-01-31,18.796500000000037,13.52430000000004,27.194500000000005,0.301536
2006-02-01,16.3981,10.680900000000008,23.016200000000026,0.34300800000000004
2006-02-02,17.571600000000046,10.924400000000048,27.39330000000001,0.00864
2006-02-03,19.559799999999996,12.136400000000037,29.8784,0.001728
2006-02-04,20.399,13.32140000000004,30.4332,0.005183999999999999
2006-02-05,21.10050000000001,14.364000000000033,29.53230000000002,0.978912
2006-02-06,19.227300000000014,17.147500000000036,21.317000000000007,15.071615999999999
2006-02-07,18.798500000000047,16.96610000000004,22.185000000000002,3.3721919999999996
2006-02-08,18.35740000000004,17.37560000000002,20.94350000000003,4.245696
2006-02-09,18.510800000000017,16.962400000000002,20.452200000000005,5.554656
2006-02-10,18.158000000000015,10.819100000000049,24.524,2.128032
2006-02-11,20.099000000000046,11.894200000000012,28.153099999999995,2.3016959999999997
2006-02-12,19.24690000000004,16.185900000000004,26.113,1.312416
2006-02-13,18.26890000000003,13.737900000000025,25.588900000000024,1.17504
2006-02-14,16.819200000000023,11.60790000000003,24.00630000000001,0.53568
2006-02-15,17.3827,11.362300000000005,27.210000000000036,0.00432
2006-02-16,19.14100000000002,11.408000000000015,29.01740000000001,0.0
2006-02-17,20.653999999999996,13.177400000000034,30.824900000000014,0.0
2006-02-18,21.24490000000003,13.791300000000035,31.577200000000005,0.028512000000000003
2006-02-19,18.381200000000035,12.68300000000005,27.865700000000004,0.07344
2006-02-20,17.679200000000037,13.190600000000018,24.790400000000034,0.571968
2006-02-21,19.656100000000038,14.137200000000007,28.56990000000002,0.088128
2006-02-22,21.77180000000004,16.293300000000045,29.11190000000005,0.221184
2006-02-23,21.290700000000015,17.57000000000005,28.267300000000034,1.052352
2006-02-24,21.185500000000047,16.369700000000023,28.122900000000016,4.910112000000001
2006-02-25,19.076099999999997,15.917500000000018,25.616700000000037,1.6951679999999998
2006-02-26,18.908900000000017,14.279600000000016,25.787400000000048,1.6908480000000001
2006-02-27,20.051300000000026,14.153800000000047,28.429900000000032,1.1681279999999998
2006-02-28,21.907100000000014,14.586400000000026,31.63900000000001,0.110592
2006-03-01,19.952800000000025,17.07620000000003,25.95270000000005,1.013472
2006-03-02,22.042700000000025,17.061800000000005,30.28200000000004,1.550016
2006-03-03,21.512800000000027,17.582100000000025,27.97270000000003,2.057184
2006-03-04,21.390800000000013,15.49290000000002,28.445899999999995,1.4368319999999999
2006-03-05,21.851500000000044,14.061800000000005,30.44500000000005,1.072224
2006-03-06,23.485500000000002,15.7928,33.273600000000044,0.13392
2006-03-07,22.454800000000034,16.90650000000005,31.307900000000018,0.467424
2006-03-08,22.55510000000004,16.032200000000046,30.736400000000003,0.7542719999999999
2006-03-09,22.514400000000023,16.173100000000034,30.902600000000007,0.47692799999999996
2006-03-10,23.096600000000024,16.12470000000002,31.735600000000034,0.645408
2006-03-11,23.42670000000004,15.781000000000006,33.047600000000045,0.711936
2006-03-12,23.446500000000015,14.592600000000004,33.77950000000004,0.43632
2006-03-13,23.445100000000025,13.42410000000001,34.9606,0.0
2006-03-14,23.477900000000034,13.246500000000026,35.16820000000001,0.0
2006-03-15,23.7851,13.99690000000004,35.86600000000004,0.0
2006-03-16,24.10790000000003,14.245400000000018,36.20520000000005,0.0
2006-03-17,24.435500000000047,14.838300000000004,36.098299999999995,0.0
2006-03-18,24.84020000000004,14.99490000000003,35.906300000000044,0.0
2006-03-19,24.74060000000003,15.713000000000022,35.8621,0.04924800000000001
2006-03-20,24.641999999999996,17.69010000000003,35.157399999999996,0.028512000000000003
2006-03-21,23.590400000000045,17.308600000000013,31.4409,1.35216
2006-03-22,23.553600000000017,16.026400000000024,32.37880000000001,0.735264
2006-03-23,23.396900000000016,15.807500000000005,33.008200000000045,0.5184
2006-03-24,23.72240000000005,16.951300000000003,32.63650000000001,0.25056
2006-03-25,22.281100000000038,15.420100000000048,31.006400000000042,0.39311999999999997
2006-03-26,21.770399999999995,16.18960000000004,30.117999999999995,0.5469120000000001
2006-03-27,23.908500000000004,17.954499999999996,33.5582,0.381888
2006-03-28,23.8784,16.306100000000015,33.366900000000044,0.921024
2006-03-29,24.0591,15.362600000000043,34.18900000000002,0.5235839999999999
2006-03-30,24.346300000000042,15.135700000000043,34.664000000000044,0.06912
2006-03-31,24.45350000000002,14.163000000000011,35.336400000000026,0.0
2006-04-01,24.88820000000004,15.454600000000028,35.853800000000035,0.025056
2006-04-02,25.205200000000048,15.655300000000011,36.198500000000024,0.0
2006-04-03,25.922300000000007,18.026200000000017,36.59050000000002,0.0
2006-04-04,25.236500000000035,20.286500000000046,34.51690000000002,1.366848
2006-04-05,22.684600000000046,20.720000000000027,29.215100000000007,9.885024
2006-04-06,22.70870000000002,19.2731,30.061300000000017,2.525472
2006-04-07,22.142200000000003,18.209100000000035,29.24210000000005,4.075488
2006-04-08,22.476,18.68440000000004,28.13930000000005,2.9592
2006-04-09,21.681399999999996,16.214200000000005,29.625800000000027,4.482432
2006-04-10,21.646900000000016,15.797799999999995,30.134000000000015,1.766016
2006-04-11,22.584100000000035,16.417500000000018,30.147199999999998,0.4752
2006-04-12,21.948800000000006,17.03370000000001,30.559600000000046,2.197152
2006-04-13,21.96520000000004,15.381600000000049,30.955700000000036,1.6562880000000002
2006-04-14,23.374900000000025,15.575800000000015,33.25260000000003,0.5788800000000001
2006-04-15,23.784700000000043,15.442900000000009,34.070100000000025,0.433728
2006-04-16,22.8442,14.139100000000042,33.10160000000002,0.672192
2006-04-17,22.41790000000003,13.483100000000036,32.7158,0.282528
2006-04-18,23.2115,16.16670000000005,33.26090000000005,0.010367999999999999
2006-04-19,22.389400000000023,16.21690000000001,31.25550000000004,1.9690560000000001
2006-04-20,22.117500000000007,16.248700000000042,30.857700000000023,1.980288
2006-04-21,21.38990000000001,16.279899999999998,29.612300000000005,4.198176
2006-04-22,19.483100000000036,16.489900000000034,22.21520000000004,6.360768
2006-04-23,18.912000000000035,15.46890000000002,23.74550000000005,1.3435199999999998
2006-04-24,21.285900000000026,15.854800000000012,29.60300000000001,0.634176
2006-04-25,22.228800000000035,16.165999999999997,31.08770000000004,1.1016
2006-04-26,23.927900000000022,17.83190000000002,30.73180000000002,1.646784
2006-04-27,23.572400000000016,17.727700000000027,31.530500000000018,0.601344
2006-04-28,23.40700000000004,15.412599999999998,32.262400000000014,0.62208
2006-04-29,24.35250000000002,15.0548,34.60310000000004,0.006912
2006-04-30,25.398300000000006,16.22610000000003,36.25230000000005,0.0
2006-05-01,25.530200000000036,16.665200000000027,35.28320000000002,0.255744
2006-05-02,24.947100000000034,16.883200000000045,34.18210000000005,0.800064
2006-05-03,25.587800000000016,16.6798,35.24550000000005,0.29376
2006-05-04,25.744700000000023,16.253300000000024,36.4033,0.04924800000000001
2006-05-05,25.227300000000014,16.05340000000001,35.37180000000001,0.278208
2006-05-06,25.56800000000004,17.367500000000007,35.864400000000046,0.00864
2006-05-07,25.17380000000003,17.38560000000001,34.45160000000004,1.053216
2006-05-08,24.265000000000043,18.493300000000033,32.867800000000045,4.244832
2006-05-09,22.23290000000003,18.00720000000001,27.87790000000001,6.776352
2006-05-10,22.235100000000045,17.48780000000005,30.114300000000014,4.00464
2006-05-11,22.74290000000002,17.842700000000036,30.39100000000002,3.185568
2006-05-12,23.483100000000036,17.533100000000047,31.742200000000025,1.61568
2006-05-13,24.418100000000038,17.616100000000017,32.960800000000006,0.858816
2006-05-14,25.01860000000005,17.978300000000047,33.96870000000001,0.278208
2006-05-15,25.26800000000003,18.960500000000025,33.941400000000044,0.44495999999999997
2006-05-16,25.64020000000005,18.954800000000034,33.335000000000036,0.74304
2006-05-17,24.909400000000005,18.981100000000026,33.0077,0.9063359999999999
2006-05-18,25.435400000000016,18.852700000000027,34.07590000000005,1.111968
2006-05-19,25.408000000000015,19.64580000000001,34.25410000000005,1.2216960000000001
2006-05-20,25.128900000000044,18.763599999999997,33.040099999999995,1.297728
2006-05-21,25.581800000000044,20.832400000000007,33.1413,2.481408
2006-05-22,22.96410000000003,21.583600000000047,25.165900000000022,21.851424
2006-05-23,24.338700000000017,21.606300000000033,30.619600000000048,6.583679999999999
2006-05-24,23.26120000000003,21.68470000000002,27.234700000000032,11.455776
2006-05-25,22.732000000000028,21.709500000000048,23.976800000000026,30.432671999999997
2006-05-26,22.90130000000005,21.556700000000035,25.07910000000004,21.123072
2006-05-27,22.803600000000017,21.541600000000017,24.614300000000014,12.500352
2006-05-28,23.523000000000025,21.351300000000037,30.532100000000014,4.431456
2006-05-29,23.764499999999998,21.445400000000006,28.33970000000005,3.450816
2006-05-30,23.890600000000006,21.68950000000001,28.05030000000005,3.6313920000000004
2006-05-31,24.10790000000003,21.145100000000014,31.231700000000046,7.731072
2006-06-01,24.650400000000047,21.056600000000003,30.96070000000003,3.90528
2006-06-02,24.118100000000027,20.29200000000003,30.290400000000034,5.033664
2006-06-03,23.982600000000048,20.745900000000006,27.661100000000033,4.974048
2006-06-04,23.499000000000024,20.637400000000014,28.052900000000022,3.428352
2006-06-05,23.262699999999995,20.99830000000003,27.63190000000003,6.185376
2006-06-06,23.413800000000037,21.0967,30.078300000000013,4.558464
2006-06-07,23.79630000000003,21.024400000000014,30.590599999999995,4.191264
2006-06-08,23.34590000000003,20.01370000000003,30.986000000000047,6.029856
2006-06-09,24.670200000000023,20.288200000000018,31.49490000000003,2.581632
2006-06-10,24.079499999999996,19.105999999999995,32.22860000000003,1.966464
2006-06-11,24.0942,19.663700000000006,31.894100000000037,2.057184
2006-06-12,24.66670000000005,20.826900000000023,32.18470000000002,2.3613120000000003
2006-06-13,24.026700000000005,20.041800000000023,31.104900000000043,3.768768
2006-06-14,24.35170000000005,20.09050000000002,32.13140000000004,2.087424
2006-06-15,23.98090000000002,19.679100000000005,31.336100000000044,4.663008
2006-06-16,23.455200000000048,20.113500000000045,30.390000000000043,3.817152
2006-06-17,23.673000000000002,20.03520000000003,30.37470000000002,2.3327999999999998
2006-06-18,23.78720000000004,19.479600000000005,30.529700000000048,2.184192
2006-06-19,24.225000000000023,17.56080000000003,32.40180000000004,0.8147519999999999
2006-06-20,25.179200000000037,19.177200000000028,33.955100000000016,0.38620800000000005
2006-06-21,25.0779,19.103499999999997,33.60500000000002,0.614304
2006-06-22,24.468700000000013,17.778800000000047,33.0369,0.746496
2006-06-23,24.575400000000002,17.644900000000007,33.80460000000005,0.775872
2006-06-24,24.617999999999995,17.78200000000004,33.12330000000003,0.698976
2006-06-25,25.190200000000004,18.283600000000035,34.17560000000003,0.458784
2006-06-26,24.889499999999998,18.517800000000022,32.71590000000003,0.64368
2006-06-27,25.2192,18.858000000000004,33.52760000000001,0.8052480000000001
2006-06-28,24.41730000000001,18.607799999999997,33.44480000000004,1.6416000000000002
2006-06-29,24.82310000000001,17.8442,33.5231,1.649376
2006-06-30,25.368899999999996,18.436000000000035,34.980999999999995,0.569376
2006-07-01,25.647800000000018,18.00120000000004,34.9314,0.23068799999999998
2006-07-02,24.939900000000023,17.95060000000001,33.403099999999995,0.68688
2006-07-03,24.95160000000004,18.00150000000002,33.45760000000001,1.160352
2006-07-04,25.474400000000003,17.82940000000002,34.95300000000003,0.41817600000000005
2006-07-05,25.471000000000004,18.737400000000036,33.75380000000001,1.0584
2006-07-06,25.543100000000038,20.269300000000044,32.81740000000002,1.337472
2006-07-07,25.298500000000047,19.761500000000012,32.785799999999995,2.373408
2006-07-08,25.270100000000014,19.5351,33.12280000000004,1.17936
2006-07-09,25.576300000000003,19.333000000000027,33.505300000000034,1.197504
2006-07-10,25.68720000000002,19.39530000000002,33.92080000000004,1.28736
2006-07-11,26.047200000000032,21.92840000000001,33.62620000000004,2.4606719999999997
2006-07-12,24.573900000000037,21.11930000000001,33.066400000000044,4.658688
2006-07-13,23.32340000000005,21.515900000000045,27.452600000000018,8.73504
2006-07-14,22.998800000000017,20.51370000000003,26.806200000000047,7.648992
2006-07-15,23.057500000000005,20.77080000000001,29.537900000000036,6.098112
2006-07-16,23.54820000000001,20.856400000000008,30.915900000000022,4.768416
2006-07-17,22.315800000000024,18.259600000000034,26.769100000000037,3.674592
2006-07-18,24.63820000000004,17.625800000000027,32.83480000000003,0.020735999999999997
2006-07-19,24.94470000000001,17.701999999999998,34.37180000000001,0.006048
2006-07-20,25.165200000000027,17.944000000000017,34.081500000000005,0.035424
2006-07-21,25.51490000000001,19.475300000000004,34.12540000000001,0.52272
2006-07-22,24.610600000000034,17.88590000000005,33.77280000000002,0.8216640000000001
2006-07-23,24.55060000000003,17.184000000000026,33.53310000000005,0.823392
2006-07-24,25.287599999999998,18.36790000000002,35.01830000000001,0.34819200000000006
2006-07-25,26.074900000000014,19.587000000000046,35.53150000000005,0.23328
2006-07-26,25.962800000000016,19.131400000000042,34.852400000000046,0.43891199999999997
2006-07-27,25.95930000000004,18.371700000000033,34.647400000000005,0.653184
2006-07-28,25.891700000000014,18.357799999999997,34.537800000000004,0.775008
2006-07-29,25.698300000000017,18.217100000000016,34.29230000000001,0.8493120000000001
2006-07-30,25.897199999999998,17.91410000000002,34.700800000000015,0.7888320000000001
2006-07-31,26.115300000000047,17.994500000000016,35.07420000000002,0.603072
2006-08-01,25.772500000000036,17.735299999999995,35.363800000000026,0.6911999999999999
2006-08-02,25.806100000000015,17.80630000000002,35.05800000000005,0.6626879999999999
2006-08-03,25.49490000000003,18.189800000000048,34.58770000000004,1.195776
2006-08-04,25.47980000000001,18.700199999999995,33.54720000000003,1.10592
2006-08-05,25.53340000000003,18.400900000000036,34.211100000000044,0.978912
2006-08-06,25.387800000000027,19.636300000000006,34.22130000000004,0.923616
2006-08-07,25.55250000000001,19.24430000000001,34.581800000000044,1.0584
2006-08-08,25.163200000000018,19.32740000000001,34.303200000000004,2.166912
2006-08-09,24.974199999999996,18.959600000000023,33.35680000000002,0.769824
2006-08-10,25.27600000000001,18.9015,33.6001,1.01088
2006-08-11,25.692200000000014,18.77710000000002,35.09430000000003,1.107648
2006-08-12,25.747400000000027,19.07570000000004,35.08170000000001,0.961632
2006-08-13,24.827800000000025,21.09770000000003,33.1524,1.988928
2006-08-14,24.611400000000003,20.882900000000006,31.507100000000037,1.689984
2006-08-15,24.158000000000015,20.26180000000005,30.080300000000022,2.625696
2006-08-16,24.591499999999996,19.739700000000028,31.7303,1.98288
2006-08-17,25.12710000000004,19.570700000000045,32.55060000000003,1.903392
2006-08-18,25.372000000000014,19.33630000000005,33.90110000000004,1.161216
2006-08-19,25.21700000000004,20.25200000000001,33.117200000000025,1.8066240000000002
2006-08-20,24.511500000000012,19.63220000000001,34.079800000000034,1.6891200000000002
2006-08-21,24.390600000000006,19.112000000000023,32.63130000000001,0.82944
2006-08-22,25.752800000000036,18.73670000000004,34.83080000000001,0.279936
2006-08-23,25.873199999999997,18.548699999999997,36.01640000000003,0.08035199999999999
2006-08-24,25.689300000000003,18.72120000000001,35.705100000000016,0.20131200000000002
2006-08-25,25.198300000000017,19.447500000000048,34.29450000000003,0.781056
2006-08-26,24.877800000000036,19.449900000000014,34.54400000000004,2.280096
2006-08-27,24.787400000000048,19.691900000000032,33.366900000000044,1.4808959999999998
2006-08-28,25.634000000000015,19.610000000000014,34.46430000000004,0.629856
2006-08-29,25.554100000000005,19.99690000000004,34.23860000000002,1.07568
2006-08-30,25.423900000000003,20.224400000000003,34.118600000000015,2.005344
2006-08-31,24.545299999999997,19.7817,32.19390000000004,4.614624
2006-09-01,24.215100000000007,19.423900000000003,32.206500000000005,4.56624
2006-09-02,24.250500000000045,19.617700000000013,31.53660000000002,5.150304
2006-09-03,24.468000000000018,20.165900000000022,31.46010000000001,6.198336
2006-09-04,24.28200000000004,19.96130000000005,31.712500000000034,1.950048
2006-09-05,24.272500000000036,19.83880000000005,31.36790000000002,1.502496
2006-09-06,24.193700000000035,20.130700000000047,30.90440000000001,4.6638720000000005
2006-09-07,24.093700000000013,19.862000000000023,31.24640000000005,5.25312
2006-09-08,24.124600000000044,19.447000000000003,31.25830000000002,1.7383680000000001
2006-09-09,24.443300000000022,20.384100000000046,31.549900000000036,1.367712
2006-09-10,23.578400000000045,19.603499999999997,30.876599999999996,4.980096
2006-09-11,23.515600000000006,19.173500000000047,31.165700000000015,3.405888
2006-09-12,23.640700000000038,18.726300000000037,31.338900000000024,3.3721919999999996
2006-09-13,23.87990000000002,18.458600000000047,31.95640000000003,1.833408
2006-09-14,24.94440000000003,18.38810000000001,33.58940000000001,0.8259839999999999
2006-09-15,25.210800000000006,18.68010000000004,34.21890000000002,0.441504
2006-09-16,25.523600000000044,18.904100000000028,34.352300000000014,0.25401599999999996
2006-09-17,25.3408,19.35310000000004,32.53590000000003,1.012608
2006-09-18,25.00260000000003,20.239599999999996,32.90640000000002,3.7419839999999995
2006-09-19,24.421400000000006,20.14640000000003,31.872400000000027,4.96368
2006-09-20,23.42440000000005,19.215400000000045,30.54920000000004,7.746624000000001
2006-09-21,23.46470000000005,19.560000000000002,30.482000000000028,2.923776
2006-09-22,23.975600000000043,20.512,29.78570000000002,3.7117440000000004
2006-09-23,24.007900000000006,19.910799999999995,30.158100000000047,5.28336
2006-09-24,23.766500000000008,21.36940000000004,29.00200000000001,7.166016
2006-09-25,23.55880000000002,21.29920000000004,28.553800000000024,7.64208
2006-09-26,24.206600000000037,21.483900000000006,30.58850000000001,7.557408
2006-09-27,23.45840000000004,21.461600000000033,30.04600000000005,6.156864000000001
2006-09-28,23.415200000000027,21.091600000000028,27.42440000000005,5.84928
2006-09-29,23.208200000000033,20.81260000000003,29.87360000000001,3.549312
2006-09-30,23.594600000000014,21.038400000000024,29.89680000000004,3.716928
2006-10-01,22.929400000000044,21.216499999999996,25.41020000000003,9.160992
2006-10-02,22.587199999999996,21.227300000000014,26.73380000000003,9.490176
2006-10-03,22.886400000000037,20.470100000000002,29.154300000000035,2.084832
2006-10-04,22.40930000000003,19.926300000000026,26.600000000000023,5.94432
2006-10-05,22.397800000000018,17.754800000000046,29.62480000000005,1.9223999999999999
2006-10-06,22.91900000000004,16.659400000000005,31.001400000000046,1.2934080000000001
2006-10-07,23.88910000000004,17.227400000000046,31.15010000000001,0.425088
2006-10-08,21.629500000000007,19.349800000000016,25.741000000000042,8.974368
2006-10-09,22.189700000000016,20.34970000000004,24.724900000000048,6.641568
2006-10-10,22.361400000000003,18.870900000000006,29.167100000000005,1.587168
2006-10-11,23.122299999999996,19.35940000000005,29.976200000000006,3.332448
2006-10-12,22.80800000000005,19.4649,29.795000000000016,4.020192
2006-10-13,22.930000000000007,19.700199999999995,29.032600000000002,3.951072
2006-10-14,21.695100000000025,19.093800000000044,24.695700000000045,3.9381120000000003
2006-10-15,21.634500000000003,18.36990000000003,28.950300000000027,1.517184
